,city,district,region,metro,adress,age_of_construction,rooms_in_flat,rooms_to_rent,apartment_layout,ceiling_height,restroom,bathroom,remont,window_view,floor_of_flat,height,to_metro,type_of_way,price,kitchen_size,room_size,building_age,share_in_flat,remont_scale,price_per_square
558,Москва,САО,р-н Тимирязевский,Окружная,3-й Нижнелихоборский проезд 4А,1963.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,1.0,8.0,9,пешком,15000,7.0,14.0,58.0,0.5,1,1071.4285714285713
559,Москва,ЮАО,р-н Чертаново Южное,Улица Академика Янгеля,улица Газопровод 9К2,1969.0,4.0,1.0,,,,,Косметический,,8.0,9.0,10,пешком,16000,6.0,12.0,52.0,0.25,1,1333.3333333333333
560,Москва,ЮАО,р-н Чертаново Центральное,Южная,Днепропетровская улица 19К2,1969.0,3.0,1.0,,,,,Косметический,,5.0,9.0,15,пешком,16000,7.0,16.0,52.0,0.3333333333333333,1,1000.0
561,Москва,ЮВАО,р-н Рязанский,Окская,улица Михайлова 43,1957.0,3.0,1.0,Изолированная,,,Есть,Косметический,,3.0,5.0,6,пешком,16000,7.0,15.0,64.0,0.3333333333333333,1,1066.6666666666667
562,Москва,ЮВАО,р-н Выхино-Жулебино,Выхино,улица Хлобыстова 20К3,1969.0,2.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,2.0,5.0,12.0,7,пешком,16000,7.0,15.0,52.0,0.5,1,1066.6666666666667
563,Москва,ЮЗАО,р-н Ясенево,Ясенево,улица Рокотова 4К2,1969.0,3.0,1.0,,,,,Косметический,,2.0,9.0,15,пешком,16000,7.0,15.0,52.0,0.3333333333333333,1,1066.6666666666667
564,Москва,ЮВАО,р-н Текстильщики,Волжская,улица Юных Ленинцев 22,1958.0,4.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,5.0,18,пешком,15000,8.0,15.0,63.0,0.25,1,1000.0
565,Москва,ЗелАО,р-н Крюково,Комсомольская,Зеленоград мкр. 18-й,1995.0,4.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,5.0,14.0,117,на транспорте,13000,12.0,18.0,26.0,0.25,1,722.2222222222222
566,Москва,ЮЗАО,р-н Ясенево,Ясенево,проезд Карамзина 9К1,1980.0,3.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,,8.0,16.0,15,пешком,15000,10.0,15.0,41.0,0.3333333333333333,1,1000.0
567,Москва,СВАО,р-н Бибирево,Алтуфьево,улица Корнейчука 22,1976.0,4.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,14.0,17,пешком,15000,8.0,21.0,45.0,0.25,1,714.2857142857143
568,Москва,ЮВАО,р-н Марьино,Марьино,Батайский проезд 5,1969.0,2.0,1.0,,,,,Косметический,,2.0,16.0,11,на транспорте,15000,10.0,18.0,52.0,0.5,1,833.3333333333334
569,Москва,ЗелАО,р-н Матушкино,Крюково,мкр. 4-й к427,1966.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,12.0,12.0,31,на транспорте,14000,7.0,11.0,55.0,0.5,1,1272.7272727272727
570,Москва,СЗАО,р-н Южное Тушино,Сходненская,Туристская улица 11,1963.0,6.0,1.0,Изолированная,2.48,1 раздельный,,Косметический,,5.0,5.0,14,пешком,15000,8.63880341880342,11.0,58.0,0.16666666666666666,1,1363.6363636363637
571,Москва,СЗАО,р-н Митино,Пенягино,Уваровский переулок 3,1998.0,3.0,2.0,Изолированная,2.64,1 раздельный,Есть,Косметический,1.0,9.0,14.0,19,пешком,15000,10.5,16.0,23.0,0.6666666666666666,1,937.5
572,Москва,ЗелАО,р-н Силино,Речной вокзал,Зеленоград к1106,1986.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,6.0,12.0,137,на транспорте,15000,9.0,18.0,35.0,0.5,2,833.3333333333334
573,Москва,ЗелАО,р-н Старое Крюково,Крюково,мкр. 8-й к840,2001.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,0.0,1.0,14.0,7,пешком,15000,12.0,23.0,20.0,0.3333333333333333,1,652.1739130434783
574,Москва,СВАО,р-н Алтуфьевский,Бескудниково,Стандартная улица 23К1,1969.0,2.0,1.0,,2.7,,,Косметический,,5.0,14.0,9,пешком,15000,11.0,12.0,52.0,0.5,1,1250.0
575,Москва,ВАО,р-н Гольяново,Щелковская,Чусовская улица 6К3,1969.0,3.0,1.0,,,,,Косметический,,10.0,16.0,15,пешком,15000,10.0,16.0,52.0,0.3333333333333333,1,937.5
576,Москва,СВАО,р-н Отрадное,Отрадное,Отрадная улица 12,1969.0,3.0,1.0,,2.75,,,Косметический,,14.0,14.0,10,пешком,15000,14.0,14.0,52.0,0.3333333333333333,1,1071.4285714285713
577,Москва,ВАО,р-н Ивановское,Новогиреево,шоссе Энтузиастов 100К7,1969.0,3.0,1.0,,,1 раздельный,Есть,Косметический,,4.0,9.0,19,на транспорте,15000,8.0,14.0,52.0,0.3333333333333333,1,1071.4285714285713
578,Москва,ЗелАО,р-н Матушкино,Крюково,мкр. 1-й к139,2002.0,3.0,1.0,Изолированная,,"1 совмещенный, 2 раздельных",,Косметический,,1.0,14.0,31,на транспорте,15000,10.0,18.0,19.0,0.3333333333333333,1,833.3333333333334
579,Москва,ЮАО,р-н Зябликово,Красногвардейская,Ореховый бульвар 35К1,1975.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,11.0,12.0,9,пешком,16000,8.0,17.0,46.0,0.5,1,941.1764705882352
580,Москва,ЮВАО,р-н Текстильщики,Волжская,улица Чистова 10К1,2001.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,8.0,14.0,15,пешком,16000,9.0,16.0,20.0,0.5,1,1000.0
581,Москва,ВАО,р-н Перово,Перово,3-я Владимирская улица 17,1969.0,2.0,1.0,,,,,Косметический,,1.0,5.0,10,пешком,16000,8.0,20.0,52.0,0.5,1,800.0
582,Москва,СВАО,р-н Южное Медведково,Бабушкинская,улица Молодцова 23К2,1969.0,3.0,1.0,,,,,Косметический,,16.0,17.0,19,на транспорте,16000,9.0,13.0,52.0,0.3333333333333333,1,1230.7692307692307
583,Москва,СЗАО,р-н Южное Тушино,Сходненская,Сходненская улица 15,1969.0,3.0,1.0,,,,,Косметический,,1.0,9.0,14,пешком,17000,8.63880341880342,15.559046052631581,52.0,0.3333333333333333,1,1092.6119726424167
584,Москва,ВАО,р-н Измайлово,Измайловская,6-я Парковая улица 15А,1949.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,2.0,3.0,6,пешком,17000,8.0,22.0,72.0,0.3333333333333333,1,772.7272727272727
585,Москва,ЮВАО,р-н Выхино-Жулебино,Рязанский проспект,Рязанский проспект 60,1969.0,2.0,1.0,,,,,Косметический,,1.0,9.0,5,пешком,17000,12.0,14.0,52.0,0.5,1,1214.2857142857142
586,Москва,ВАО,р-н Восточное Измайлово,Первомайская,16-я Парковая улица 19К1,1969.0,2.0,1.0,,,,,Косметический,,6.0,12.0,7,на транспорте,14000,10.0,15.0,52.0,0.5,1,933.3333333333334
587,Москва,ЮВАО,р-н Выхино-Жулебино,Жулебино,улица Генерала Кузнецова 27К1,1997.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,8.0,14.0,4,пешком,17000,8.0,18.0,24.0,0.3333333333333333,1,944.4444444444445
588,Москва,ЮВАО,р-н Текстильщики,Волжская,улица Малышева 26К2,1974.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,9.0,10,пешком,14000,10.0,16.0,47.0,0.3333333333333333,1,875.0
589,Москва,СВАО,р-н Отрадное,Отрадное,улица Бестужевых 12,1976.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,9.0,12.0,10,пешком,16000,6.5,14.0,45.0,0.5,1,1142.857142857143
590,Москва,ЮАО,р-н Зябликово,Шипиловская,Кустанайская улица 4К2,1984.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,11.0,17.0,7,пешком,17000,11.0,18.0,37.0,0.3333333333333333,1,944.4444444444445
591,Москва,ЮАО,р-н Братеево,Алма-Атинская,Братеевская улица 35К3,1986.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,8.0,14.0,8,пешком,16000,10.0,16.0,35.0,0.5,1,1000.0
592,Москва,ЗАО,р-н Фили-Давыдково,Пионерская,Большая Филевская улица 53К1,1965.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,5.0,9.0,8,пешком,17000,8.0,15.0,56.0,0.5,1,1133.3333333333333
593,Москва,СВАО,р-н Лианозово,Алтуфьево,Абрамцевская улица 16Б,1976.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,9.0,16.0,11,пешком,17000,12.0,21.0,45.0,0.3333333333333333,1,809.5238095238095
594,Москва,ЮАО,р-н Орехово-Борисово Южное,Зябликово,Ясеневая улица 28,1978.0,3.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,2.0,1.0,12.0,11,пешком,17000,6.0,25.0,43.0,0.3333333333333333,1,680.0
595,Москва,ЮЗАО,р-н Южное Бутово,Улица Горчакова,Чечерский проезд 48,1997.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,3.0,9.0,15,пешком,17000,10.0,16.0,24.0,0.3333333333333333,2,1062.5
596,Москва,СЗАО,р-н Южное Тушино,Сходненская,бульвар Яна Райниса 45К1,1985.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,2.0,22.0,20,пешком,17000,10.0,85.0,36.0,0.3333333333333333,1,200.0
597,Москва,ВАО,р-н Перово,Шоссе Энтузиастов,шоссе Энтузиастов 52,1969.0,2.0,1.0,,,,Есть,Косметический,,3.0,8.0,8,пешком,17000,10.0,24.0,52.0,0.5,1,708.3333333333334
598,Москва,ЮАО,р-н Нагатино-Садовники,Нагатинская,Каширское шоссе 11К1,1969.0,2.0,1.0,,,,,Косметический,,6.0,8.0,15,пешком,17000,10.0,15.0,52.0,0.5,1,1133.3333333333333
599,Москва,САО,р-н Коптево,Коптево,улица Генерала Рычагова 21,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,3.0,5.0,16,пешком,17000,10.0,20.0,63.0,0.3333333333333333,1,850.0
600,Москва,ЮАО,р-н Зябликово,Шипиловская,Кустанайская улица 4К2,1984.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,11.0,17.0,7,пешком,17000,11.0,18.0,37.0,0.3333333333333333,1,944.4444444444445
601,Москва,СВАО,р-н Отрадное,Отрадное,Юрловский проезд 7,1974.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,1.0,9.0,18,пешком,17000,9.0,20.0,47.0,0.3333333333333333,1,850.0
602,Москва,ВАО,р-н Вешняки,Выхино,Снайперская улица 7,1971.0,3.0,1.0,Изолированная,2.64,,Есть,Косметический,2.0,4.0,9.0,12,пешком,17000,9.0,17.0,50.0,0.3333333333333333,1,1000.0
603,Москва,ЮАО,р-н Чертаново Южное,Улица Академика Янгеля,Варшавское шоссе 152К6,1991.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,7.0,17.0,5,пешком,17000,8.0,16.0,30.0,0.3333333333333333,2,1062.5
604,Москва,ЗАО,р-н Раменки,Мичуринский проспект,улица Раменки 25К1,1969.0,2.0,1.0,,,,,Косметический,,7.0,17.0,12,пешком,17000,8.0,15.0,52.0,0.5,1,1133.3333333333333
605,Москва,СВАО,р-н Бибирево,Алтуфьево,Алтуфьевское шоссе 92,1969.0,4.0,1.0,,,,,Евроремонт,,6.0,22.0,2,пешком,17000,14.0,20.0,52.0,0.25,2,850.0
606,Москва,ЗАО,р-н Кунцево,Молодежная,улица Академика Павлова 16,1961.0,3.0,1.0,Изолированная,2.48,1 совмещенный,Есть,Косметический,2.0,1.0,5.0,15,пешком,17000,7.0,10.0,60.0,0.3333333333333333,1,1700.0
607,Москва,СВАО,р-н Марьина роща,Марьина роща,Шереметьевская улица 1К2,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,4.0,5.0,2,пешком,17000,8.0,13.0,63.0,0.3333333333333333,1,1307.6923076923076
608,Москва,САО,р-н Тимирязевский,Дмитровская,Дмитровское шоссе 1К1,1932.0,2.0,1.0,,,1 раздельный,Есть,Косметический,2.0,2.0,5.0,4,пешком,17000,8.0,14.0,89.0,0.5,1,1214.2857142857142
609,Москва,ЮАО,р-н Братеево,Алма-Атинская,Ключевая улица 24К1,1996.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,0.0,5.0,14.0,5,пешком,17000,10.0,12.0,25.0,0.3333333333333333,2,1416.6666666666667
610,Москва,СВАО,р-н Свиблово,Свиблово,Уржумская улица 3К3,1971.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,10.0,14.0,7,пешком,17000,8.0,15.0,50.0,0.3333333333333333,1,1133.3333333333333
611,Москва,САО,р-н Войковский,Балтийская,4-й Войковский проезд 9,1969.0,3.0,1.0,,,1 совмещенный,,Косметический,,3.0,5.0,7,пешком,17000,7.0,12.0,52.0,0.3333333333333333,1,1416.6666666666667
612,Москва,ЮЗАО,р-н Коньково,Беляево,Профсоюзная улица 79,1969.0,2.0,1.0,Изолированная,2.5,1 совмещенный,Есть,Косметический,,1.0,9.0,5,пешком,17000,10.0,16.0,52.0,0.5,1,1062.5
613,Москва,САО,р-н Тимирязевский,Окружная,улица Линии Октябрьской Железной Дороги 10,2006.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,4.0,5.0,10,пешком,17000,10.0,21.0,15.0,0.3333333333333333,1,809.5238095238095
614,Москва,САО,р-н Дмитровский,Марк,Дмитровское шоссе 149,1988.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,7.0,14.0,11,пешком,17000,10.0,20.0,33.0,0.5,2,850.0
615,Москва,ЦАО,р-н Замоскворечье,Павелецкая,1-й Новокузнецкий переулок 13,1952.0,3.0,1.0,Изолированная,3.0,1 раздельный,Есть,Без ремонта,,5.0,5.0,7,пешком,17000,9.0,19.0,69.0,0.3333333333333333,0,894.7368421052631
616,Москва,ЮЗАО,р-н Южное Бутово,Бутово,Старонародная улица 4,1995.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,5.0,14.0,4,пешком,17000,10.0,16.0,26.0,0.5,2,1062.5
617,Москва,ЮАО,р-н Царицыно,Царицыно,Каспийская улица 28К2,1965.0,2.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,2.0,5.0,5.0,5,пешком,17000,6.0,19.0,56.0,0.5,1,894.7368421052631
618,Москва,СВАО,р-н Отрадное,Дегунино,Алтуфьевское шоссе 24,1969.0,3.0,1.0,,,,,Косметический,,1.0,9.0,11,пешком,17000,8.63880341880342,15.559046052631581,52.0,0.3333333333333333,1,1092.6119726424167
619,Москва,ЮАО,р-н Орехово-Борисово Северное,Орехово,Шипиловский проезд 43К4,1975.0,3.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,2.0,5.0,16.0,6,пешком,17000,10.0,24.0,46.0,0.3333333333333333,1,708.3333333333334
