,city,district,region,metro,adress,age_of_construction,rooms_in_flat,rooms_to_rent,apartment_layout,ceiling_height,restroom,bathroom,remont,window_view,floor_of_flat,height,to_metro,type_of_way,price,kitchen_size,room_size,building_age,share_in_flat,remont_scale,price_per_square
403,Москва,ЗелАО,р-н Матушкино,Крюково,мкр. 4-й к427,1966.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,12.0,12.0,483.73662499999995,на транспорте,16000,7.0,17.0,55.0,0.5,1,941.1764705882352
404,Москва,ЗелАО,р-н Савёлки,Малино,мкр. 3-й к356,2000.0,2.0,1.0,,2.64,1 раздельный,Есть,Без ремонта,2.0,13.0,14.0,665.137859375,на транспорте,16000,9.0,15.0,21.0,0.5,0,1066.6666666666667
405,Москва,ЮВАО,р-н Некрасовка,Некрасовка,улица Маршала Еременко 5к1,1958.0,2.0,1.0,,,1 раздельный,Есть,Евроремонт,,13.0,17.0,362.80246874999995,на транспорте,16000,9.5,20.0,63.0,0.5,2,800.0
406,Москва,ЮАО,р-н Нагатино-Садовники,Коломенская,Нагатинская улица 28,1957.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,2.0,5.0,7.0,пешком,24000,9.0,20.4,64.0,0.3333333333333333,1,1176.4705882352941
407,Москва,САО,р-н Аэропорт,Аэропорт,Ленинградский проспект 58,1940.0,2.0,1.0,Изолированная,,1 совмещенный,,Дизайнерский,0.0,3.0,6.0,2.0,пешком,28000,20.0,15.0,81.0,0.5,3,1866.6666666666667
408,Москва,ВАО,р-н Вешняки,Выхино,Вешняковская улица 27К3,1971.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,4.0,9.0,19.0,пешком,16000,6.0,15.0,50.0,0.5,1,1066.6666666666667
409,Москва,ЦАО,р-н Пресненский,Белорусская,улица Пресненский Вал 38С1,1912.0,2.0,1.0,Изолированная,,1 раздельный,,Косметический,,2.0,4.0,12.0,пешком,20000,10.0,17.0,109.0,0.5,1,1176.4705882352941
410,Москва,ЗелАО,р-н Крюково,Крюково,мкр. 15-й к1505,1992.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,7.0,17.0,20.0,пешком,15000,9.0,14.0,29.0,0.5,1,1071.4285714285713
411,Москва,СВАО,р-н Лосиноостровский,Бабушкинская,улица Летчика Бабушкина 42,1958.0,3.0,1.0,,,1 раздельный,Есть,Евроремонт,,7.0,17.0,13.0,пешком,19000,12.0,14.0,63.0,0.3333333333333333,2,1357.142857142857
412,Москва,СЗАО,р-н Северное Тушино,Сходненская,улица Героев Панфиловцев 9К2,1971.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,4.0,9.0,8.0,пешком,25000,7.0,15.0,50.0,0.3333333333333333,2,1666.6666666666667
413,Москва,ЮВАО,р-н Выхино-Жулебино,Жулебино,улица Авиаконструктора Миля 19,1958.0,3.0,1.0,,2.8,1 раздельный,,Евроремонт,,2.0,10.0,7.0,пешком,17000,12.0,14.0,63.0,0.3333333333333333,2,1214.2857142857142
414,Москва,ЮАО,р-н Орехово-Борисово Южное,Зябликово,Гурьевский проезд 15К2,1986.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,17.0,9.0,пешком,20000,10.0,16.0,35.0,0.3333333333333333,1,1250.0
415,Москва,ЮВАО,р-н Некрасовка,Некрасовка,улица Вертолетчиков 4к5,1958.0,3.0,1.0,,,1 совмещенный,,Косметический,,6.0,19.0,14.0,пешком,23000,8.0,15.0,63.0,0.3333333333333333,1,1533.3333333333333
416,Москва,ЗАО,р-н Кунцево,Рабочий поселок,улица Леси Украинки 12,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,3.0,5.0,пешком,22000,8.0,17.5,63.0,0.3333333333333333,1,1257.142857142857
417,Москва,ВАО,р-н Гольяново,Щелковская,Алтайская улица 34,1981.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,2.0,9.0,302.335390625,на транспорте,18000,8.0,17.0,40.0,0.3333333333333333,1,1058.8235294117646
418,Москва,ЮАО,р-н Орехово-Борисово Северное,Шипиловская,Борисовский проезд 34,1975.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,6.0,16.0,12.0,пешком,17000,10.0,14.0,46.0,0.3333333333333333,1,1214.2857142857142
419,Москва,СВАО,р-н Отрадное,Отрадное,Юрловский проезд 21,2005.0,3.0,1.0,Изолированная,,2 раздельных,Есть,Евроремонт,2.0,4.0,18.0,17.0,пешком,25000,10.0,20.0,16.0,0.3333333333333333,2,1250.0
420,Москва,СВАО,р-н Марьина роща,Марьина роща,улица 3-я Марьиной рощи 22/28,1958.0,3.0,1.0,,,,,Косметический,,1.0,5.0,4.0,пешком,22000,9.235539215686275,15.979064587973273,63.0,0.3333333333333333,1,1376.8014941599533
421,Москва,ЮАО,р-н Нагатино-Садовники,Каширская,улица Академика Миллионщикова 35К2,1981.0,3.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,4.0,16.0,8.0,пешком,28000,7.0,17.0,40.0,0.3333333333333333,1,1647.0588235294117
422,Москва,ЮАО,р-н Даниловский,Серпуховская,2-й Павловский переулок 13,1966.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,9.0,14.0,пешком,20000,8.0,18.0,55.0,0.5,1,1111.111111111111
423,Москва,ЮВАО,р-н Марьино,Курьяново,Новочеркасский бульвар 14,1980.0,2.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,2.0,4.0,9.0,15.0,пешком,20000,6.0,19.0,41.0,0.5,1,1052.6315789473683
424,Москва,ВАО,р-н Соколиная гора,Измайлово,Фортунатовская улица 27А,1958.0,3.0,1.0,Изолированная,3.0,1 раздельный,Есть,Косметический,2.0,4.0,5.0,5.0,пешком,24000,9.0,14.0,63.0,0.3333333333333333,1,1714.2857142857142
425,Москва,ЮАО,р-н Чертаново Северное,Южная,Кировоградская улица 10К2,1958.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,4.0,9.0,5.0,пешком,20000,7.0,19.0,63.0,0.5,1,1052.6315789473683
426,Москва,ЦАО,р-н Замоскворечье,Павелецкая,Пятницкая улица 53/18С1,1917.0,6.0,1.0,Изолированная,3.0,1 раздельный,Есть,Косметический,2.0,5.0,7.0,6.0,пешком,25000,6.0,20.0,104.0,0.16666666666666666,1,1250.0
427,Москва,ЦАО,р-н Тверской,Маяковская,Оружейный переулок 25С1а,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,4.0,9.0,6.0,пешком,30000,8.0,50.0,63.0,0.3333333333333333,1,600.0
428,Москва,ЗелАО,р-н Матушкино,Крюково,мкр. 1-й к139,2002.0,3.0,1.0,Изолированная,,1 раздельный,,Косметический,,1.0,14.0,483.73662499999995,на транспорте,16000,9.235539215686275,18.0,19.0,0.3333333333333333,1,888.8888888888889
429,Москва,СВАО,р-н Лианозово,Алтуфьево,Череповецкая улица 5/14,1970.0,4.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,2.0,1.0,12.0,8.0,пешком,18000,12.0,12.0,51.0,0.25,1,1500.0
430,Москва,СВАО,р-н Ярославский,Бабушкинская,улица Егора Абакумова 5,1958.0,2.0,1.0,Смежная,,1 совмещенный,Есть,Косметический,2.0,4.0,5.0,302.335390625,на транспорте,15000,6.0,14.0,63.0,0.5,1,1071.4285714285713
431,Москва,ЗАО,р-н Фили-Давыдково,Кунцевская,улица Алексея Свиридова 1,1958.0,3.0,1.0,Изолированная,,,,Косметический,,2.0,4.0,7.0,пешком,25000,10.0,21.0,63.0,0.3333333333333333,1,1190.4761904761904
432,Москва,СЗАО,р-н Строгино,Строгино,улица Исаковского 14К1,1979.0,2.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,2.0,4.0,9.0,18.0,пешком,18000,6.0,13.0,42.0,0.5,1,1384.6153846153845
433,Москва,ЮЗАО,р-н Ломоносовский,Университет,улица Марии Ульяновой 8,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,6.0,8.0,19.0,пешком,21000,8.0,15.2,63.0,0.3333333333333333,1,1381.578947368421
434,Москва,СЗАО,р-н Северное Тушино,Сходненская,Туристская улица 19К1,1969.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,3.0,12.0,15.0,пешком,18000,9.0,15.0,52.0,0.3333333333333333,1,1200.0
435,Москва,ЮВАО,р-н Лефортово,Авиамоторная,2-я Кабельная улица 15,1958.0,3.0,1.0,,3.0,1 раздельный,,Дизайнерский,,4.0,5.0,5.0,пешком,26000,10.0,25.0,63.0,0.3333333333333333,3,1040.0
436,Москва,СВАО,р-н Бибирево,Бибирево,улица Коненкова 11,1974.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,6.0,12.0,8.0,пешком,17000,7.0,12.0,47.0,0.3333333333333333,1,1416.6666666666667
437,Москва,ЗАО,р-н Фили-Давыдково,Кунцевская,улица Алексея Свиридова 1,1958.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,0.0,2.0,4.0,7.0,пешком,20000,8.0,20.0,63.0,0.3333333333333333,1,1000.0
438,Москва,ЮВАО,р-н Южнопортовый,Дубровка,Шарикоподшипниковская улица 7К2,1959.0,3.0,1.0,Изолированная,2.65,1 раздельный,Есть,Косметический,2.0,1.0,5.0,8.0,пешком,25000,8.0,20.0,62.0,0.3333333333333333,1,1250.0
439,Москва,ЮАО,р-н Чертаново Центральное,Пражская,улица Красного Маяка 15АС1,1958.0,5.0,1.0,Изолированная,,1 раздельный,,Косметический,2.0,2.0,4.0,15.0,пешком,13000,15.0,23.0,63.0,0.2,1,565.2173913043479
440,Москва,САО,р-н Дмитровский,Лианозово,Дмитровское шоссе 121К1,1959.0,3.0,1.0,,2.65,1 совмещенный,,Косметический,,3.0,5.0,181.40123437499997,на транспорте,22000,7.0,14.0,62.0,0.3333333333333333,1,1571.4285714285713
